timestamp,elapsed_s,cpu_percent,ram_used_mb,ram_percent,peak_ram_used_mb,ollama_cpu_percent,ollama_cpu_percent_norm,ollama_ram_used_mb,peak_ollama_ram_used_mb
2026-06-23T20:49:46.148,164.18,11.4,12976.7,82.7,13589.13,37.8,3.15,551.36,843.71
2026-06-23T20:49:46.385,164.42,13.2,12975.59,82.7,13589.13,33.8,2.82,551.36,843.71
2026-06-23T20:49:46.624,164.66,17.0,12980.46,82.7,13589.13,37.6,3.13,551.36,843.71
2026-06-23T20:49:46.870,164.9,15.6,12979.91,82.7,13589.13,41.0,3.42,551.36,843.71
2026-06-23T20:49:47.114,165.15,13.5,12998.71,82.8,13589.13,36.9,3.07,551.39,843.71
2026-06-23T20:49:47.355,165.39,18.0,13009.96,82.9,13589.13,124.0,10.33,568.31,843.71
2026-06-23T20:49:47.599,165.63,36.0,13054.41,83.2,13589.13,94.9,7.91,620.66,843.71
2026-06-23T20:49:47.843,165.88,18.6,13065.52,83.2,13589.13,106.5,8.88,631.74,843.71
2026-06-23T20:49:48.085,166.12,17.3,13073.12,83.3,13589.13,98.9,8.24,638.62,843.71
2026-06-23T20:49:48.325,166.36,13.8,13073.41,83.3,13589.13,99.8,8.32,639.71,843.71
2026-06-23T20:49:48.566,166.6,20.4,13103.79,83.5,13589.13,99.8,8.32,667.79,843.71
2026-06-23T20:49:48.805,166.84,15.2,13054.76,83.2,13589.13,99.7,8.31,598.39,843.71
2026-06-23T20:49:49.044,167.08,15.2,13055.46,83.2,13589.13,100.5,8.38,599.96,843.71
2026-06-23T20:49:49.283,167.32,19.4,13070.0,83.3,13589.13,100.6,8.38,630.0,843.71
2026-06-23T20:49:49.525,167.56,22.8,13085.59,83.4,13589.13,99.5,8.29,642.01,843.71
2026-06-23T20:49:49.772,167.8,20.4,13085.88,83.4,13589.13,98.4,8.2,642.82,843.71
2026-06-23T20:49:50.017,168.05,19.2,13101.11,83.5,13589.13,102.6,8.55,654.71,843.71
2026-06-23T20:49:50.257,168.29,19.7,13119.45,83.6,13589.13,102.0,8.5,654.71,843.71
2026-06-23T20:49:50.498,168.53,21.2,13119.64,83.6,13589.13,99.5,8.29,654.75,843.71
2026-06-23T20:49:50.741,168.77,20.2,13119.93,83.6,13589.13,99.3,8.28,654.75,843.71
2026-06-23T20:49:50.981,169.01,15.2,13119.31,83.6,13589.13,99.6,8.3,655.37,843.71
2026-06-23T20:49:51.224,169.26,30.1,13128.06,83.6,13589.13,98.9,8.24,657.63,843.71
2026-06-23T20:49:51.468,169.5,27.8,13144.29,83.7,13589.13,102.7,8.56,667.6,843.71
2026-06-23T20:49:51.705,169.74,16.5,13144.38,83.7,13589.13,54.2,4.52,619.79,843.71
2026-06-23T20:49:51.945,169.98,12.9,13140.64,83.7,13589.13,33.5,2.79,619.79,843.71
2026-06-23T20:49:52.184,170.22,13.9,13141.0,83.7,13589.13,41.8,3.48,619.79,843.71
2026-06-23T20:49:52.423,170.45,10.2,13141.0,83.7,13589.13,37.6,3.13,619.79,843.71
2026-06-23T20:49:52.661,170.69,11.0,13138.88,83.7,13589.13,37.7,3.14,619.79,843.71
2026-06-23T20:49:52.901,170.93,14.1,13126.39,83.6,13589.13,41.8,3.48,619.79,843.71
2026-06-23T20:49:53.140,171.17,16.7,13126.2,83.6,13589.13,41.7,3.48,619.79,843.71
2026-06-23T20:49:53.380,171.41,14.2,13127.41,83.6,13589.13,37.6,3.13,619.79,843.71
2026-06-23T20:49:53.619,171.65,13.2,13127.71,83.6,13589.13,37.6,3.13,619.79,843.71
2026-06-23T20:49:53.865,171.9,15.6,13109.73,83.5,13589.13,70.0,5.83,617.63,843.71
2026-06-23T20:49:54.106,172.14,13.3,13109.39,83.5,13589.13,69.7,5.81,619.89,843.71
2026-06-23T20:49:54.345,172.38,12.4,13109.7,83.5,13589.13,41.9,3.49,619.89,843.71
2026-06-23T20:49:54.583,172.62,10.7,13109.84,83.5,13589.13,37.7,3.14,619.89,843.71
2026-06-23T20:49:54.820,172.85,8.5,13104.18,83.5,13589.13,37.9,3.16,619.89,843.71
2026-06-23T20:49:55.062,173.09,10.2,13102.45,83.5,13589.13,45.9,3.83,619.89,843.71
2026-06-23T20:49:55.302,173.33,9.5,13101.98,83.5,13589.13,37.3,3.11,619.89,843.71
2026-06-23T20:49:55.543,173.58,9.9,13101.27,83.5,13589.13,41.6,3.47,619.89,843.71
2026-06-23T20:49:55.784,173.82,10.1,13095.96,83.4,13589.13,37.4,3.12,619.89,843.71
2026-06-23T20:49:56.024,174.06,14.1,13089.92,83.4,13589.13,74.9,6.24,619.4,843.71
2026-06-23T20:49:56.265,174.3,11.8,13089.38,83.4,13589.13,62.2,5.18,620.05,843.71
2026-06-23T20:49:56.506,174.54,10.9,13089.38,83.4,13589.13,41.6,3.47,620.05,843.71
2026-06-23T20:49:56.746,174.78,12.9,13091.77,83.4,13589.13,45.8,3.82,620.05,843.71
2026-06-23T20:49:56.987,175.02,27.6,13091.0,83.4,13589.13,37.2,3.1,620.05,843.71
2026-06-23T20:49:57.226,175.26,9.3,13088.46,83.4,13589.13,37.7,3.14,620.05,843.71
2026-06-23T20:49:57.466,175.5,10.3,13087.76,83.4,13589.13,41.8,3.48,620.05,843.71
2026-06-23T20:49:57.704,175.74,9.9,13087.73,83.4,13589.13,37.8,3.15,620.05,843.71
2026-06-23T20:49:57.943,175.97,10.4,13082.66,83.4,13589.13,37.7,3.14,620.05,843.71
2026-06-23T20:49:58.187,176.22,17.6,13076.7,83.3,13589.13,73.5,6.12,621.41,843.71
2026-06-23T20:49:58.427,176.46,15.8,13077.25,83.3,13589.13,71.1,5.92,620.04,843.71
2026-06-23T20:49:58.664,176.7,11.0,13077.25,83.3,13589.13,37.7,3.14,620.04,843.71
2026-06-23T20:49:58.901,176.93,11.1,13072.0,83.3,13589.13,38.0,3.17,620.04,843.71
2026-06-23T20:49:59.143,177.17,24.7,13057.32,83.2,13589.13,41.3,3.44,620.04,843.71
2026-06-23T20:49:59.381,177.41,8.6,13057.56,83.2,13589.13,38.1,3.18,620.04,843.71
2026-06-23T20:49:59.620,177.65,9.9,13057.77,83.2,13589.13,41.8,3.48,620.04,843.71
2026-06-23T20:49:59.860,177.89,9.9,13053.3,83.2,13589.13,41.8,3.48,620.04,843.71
2026-06-23T20:50:00.096,178.13,9.6,13050.5,83.2,13589.13,37.8,3.15,620.04,843.71
2026-06-23T20:50:00.338,178.37,14.2,13051.05,83.2,13589.13,66.7,5.56,618.81,843.71
2026-06-23T20:50:00.576,178.61,11.5,13046.82,83.1,13589.13,79.6,6.63,618.68,843.71
2026-06-23T20:50:00.814,178.85,13.3,13045.58,83.1,13589.13,37.8,3.15,618.68,843.71
2026-06-23T20:50:01.058,179.09,11.8,13041.53,83.1,13589.13,37.3,3.11,618.68,843.71
2026-06-23T20:50:01.300,179.33,13.1,13043.29,83.1,13589.13,37.0,3.08,618.68,843.71
2026-06-23T20:50:01.542,179.57,13.0,13043.28,83.1,13589.13,37.3,3.11,618.68,843.71
2026-06-23T20:50:01.785,179.82,16.0,13048.01,83.1,13589.13,45.4,3.78,618.68,843.71
2026-06-23T20:50:02.025,180.06,12.4,13044.89,83.1,13589.13,37.3,3.11,618.68,843.71
2026-06-23T20:50:02.268,180.3,12.5,13044.46,83.1,13589.13,37.1,3.09,618.68,843.71
2026-06-23T20:50:02.511,180.54,17.1,13038.59,83.1,13589.13,74.0,6.17,621.8,843.71
2026-06-23T20:50:02.751,180.78,12.5,13036.75,83.1,13589.13,70.4,5.87,620.86,843.71
2026-06-23T20:50:02.990,181.02,8.8,13034.49,83.0,13589.13,37.6,3.13,620.86,843.71
2026-06-23T20:50:03.229,181.26,8.1,13034.49,83.0,13589.13,46.0,3.83,620.86,843.71
2026-06-23T20:50:03.469,181.5,9.5,13034.0,83.0,13589.13,37.6,3.13,620.86,843.71
2026-06-23T20:50:03.709,181.74,9.2,13034.0,83.0,13589.13,33.3,2.77,620.86,843.71
2026-06-23T20:50:03.948,181.98,10.7,13031.91,83.0,13589.13,37.6,3.13,620.86,843.71
2026-06-23T20:50:04.187,182.22,10.3,13030.79,83.0,13589.13,37.7,3.14,620.86,843.71
2026-06-23T20:50:04.426,182.46,8.9,13030.53,83.0,13589.13,41.9,3.49,620.86,843.71
2026-06-23T20:50:04.669,182.7,13.6,13029.54,83.0,13589.13,78.1,6.51,619.62,843.71
2026-06-23T20:50:04.908,182.94,9.9,13028.64,83.0,13589.13,54.5,4.54,620.54,843.71
2026-06-23T20:50:05.146,183.18,20.6,12993.3,82.8,13589.13,0.0,0.0,620.54,843.71
2026-06-23T20:50:05.387,183.42,10.8,12962.49,82.6,13589.13,50.0,4.17,620.54,843.71
2026-06-23T20:50:05.643,183.67,24.5,12953.35,82.5,13589.13,39.4,3.28,620.54,843.71
2026-06-23T20:50:05.883,183.91,10.2,12952.42,82.5,13589.13,41.1,3.43,620.54,843.71
2026-06-23T20:50:06.124,184.16,15.4,12988.66,82.8,13589.13,37.4,3.12,620.54,843.71
2026-06-23T20:50:06.363,184.39,9.2,12987.38,82.7,13589.13,33.4,2.78,620.54,843.71
2026-06-23T20:50:06.606,184.64,13.0,12989.05,82.8,13589.13,45.6,3.8,620.54,843.71
2026-06-23T20:50:06.846,184.88,13.7,12988.82,82.8,13589.13,37.2,3.1,620.54,843.71
2026-06-23T20:50:07.086,185.12,12.3,12989.5,82.8,13589.13,37.6,3.13,620.54,843.71
2026-06-23T20:50:07.323,185.36,10.3,12989.73,82.8,13589.13,33.5,2.79,620.54,843.71
2026-06-23T20:50:07.565,185.6,15.1,12996.26,82.8,13589.13,104.1,8.68,621.2,843.71
2026-06-23T20:50:07.808,185.84,10.8,13029.29,83.0,13589.13,37.1,3.09,621.2,843.71
2026-06-23T20:50:08.048,186.08,10.6,13031.9,83.0,13589.13,41.4,3.45,621.2,843.71
2026-06-23T20:50:08.288,186.32,8.2,13031.89,83.0,13589.13,37.5,3.12,621.2,843.71
2026-06-23T20:50:08.527,186.56,12.3,13031.81,83.0,13589.13,37.6,3.13,621.2,843.71
2026-06-23T20:50:08.765,186.8,8.8,13037.05,83.1,13589.13,46.2,3.85,621.2,843.71
2026-06-23T20:50:09.006,187.04,9.8,13036.62,83.1,13589.13,33.4,2.78,621.2,843.71
2026-06-23T20:50:09.246,187.28,8.5,13029.66,83.0,13589.13,37.4,3.12,621.2,843.71
2026-06-23T20:50:09.487,187.52,10.3,13029.64,83.0,13589.13,37.4,3.12,621.2,843.71
2026-06-23T20:50:09.730,187.76,16.2,13039.4,83.1,13589.13,103.1,8.59,621.35,843.71
2026-06-23T20:50:09.970,188.0,10.9,13034.26,83.0,13589.13,41.6,3.47,621.49,843.71
2026-06-23T20:50:10.211,188.24,11.2,13036.98,83.1,13589.13,41.5,3.46,621.49,843.71
2026-06-23T20:50:10.452,188.48,8.4,13036.98,83.1,13589.13,37.3,3.11,621.49,843.71
2026-06-23T20:50:10.694,188.73,10.8,13036.9,83.1,13589.13,37.2,3.1,621.49,843.71
2026-06-23T20:50:10.936,188.97,10.1,13036.69,83.1,13589.13,37.2,3.1,621.49,843.71
2026-06-23T20:50:11.176,189.21,9.6,13035.7,83.1,13589.13,37.4,3.12,621.49,843.71
2026-06-23T20:50:11.416,189.45,8.5,13017.06,82.9,13589.13,37.5,3.12,621.49,843.71
2026-06-23T20:50:11.659,189.69,8.7,13017.06,82.9,13589.13,37.3,3.11,621.49,843.71
2026-06-23T20:50:11.903,189.93,15.6,13017.45,82.9,13589.13,91.0,7.58,621.52,843.71
2026-06-23T20:50:12.142,190.17,26.1,13021.3,83.0,13589.13,61.6,5.13,621.99,843.71
2026-06-23T20:50:12.379,190.41,7.9,13021.46,83.0,13589.13,42.1,3.51,621.99,843.71
2026-06-23T20:50:12.620,190.65,9.2,13020.63,83.0,13589.13,37.5,3.12,621.99,843.71
2026-06-23T20:50:12.862,190.89,9.1,13019.3,83.0,13589.13,33.2,2.77,621.99,843.71
2026-06-23T20:50:13.101,191.13,8.9,13018.25,82.9,13589.13,41.6,3.47,621.99,843.71
2026-06-23T20:50:13.343,191.37,9.1,13018.25,82.9,13589.13,37.2,3.1,621.99,843.71
2026-06-23T20:50:13.582,191.61,8.5,13018.25,82.9,13589.13,42.0,3.5,621.99,843.71
2026-06-23T20:50:13.822,191.85,8.1,13016.72,82.9,13589.13,37.4,3.12,621.99,843.71
2026-06-23T20:50:14.065,192.1,14.6,13039.91,83.1,13589.13,70.5,5.88,620.62,843.71
2026-06-23T20:50:14.304,192.34,11.3,13040.09,83.1,13589.13,70.6,5.88,621.84,843.71
2026-06-23T20:50:14.546,192.58,8.7,13044.79,83.1,13589.13,37.2,3.1,621.84,843.71
2026-06-23T20:50:14.791,192.82,15.1,13091.79,83.4,13589.13,36.9,3.07,621.84,843.71
2026-06-23T20:50:15.035,193.07,15.3,13092.27,83.4,13589.13,41.1,3.43,621.84,843.71
2026-06-23T20:50:15.274,193.31,12.6,13092.45,83.4,13589.13,41.4,3.45,621.84,843.71
2026-06-23T20:50:15.518,193.55,10.0,13092.45,83.4,13589.13,41.7,3.48,621.84,843.71
2026-06-23T20:50:15.761,193.79,9.8,13092.62,83.4,13589.13,36.7,3.06,621.84,843.71
2026-06-23T20:50:16.005,194.04,16.7,13108.16,83.5,13589.13,40.9,3.41,621.84,843.71
2026-06-23T20:50:16.254,194.29,21.8,13098.48,83.5,13589.13,68.3,5.69,620.99,843.71
2026-06-23T20:50:16.498,194.53,18.2,13099.91,83.5,13589.13,73.7,6.14,621.89,843.71
2026-06-23T20:50:16.737,194.77,12.0,13099.89,83.5,13589.13,41.5,3.46,621.89,843.71
2026-06-23T20:50:16.980,195.01,8.7,13100.29,83.5,13589.13,37.3,3.11,621.89,843.71
2026-06-23T20:50:17.221,195.25,10.1,13096.27,83.4,13589.13,37.4,3.12,621.89,843.71
2026-06-23T20:50:17.463,195.49,9.4,13096.27,83.4,13589.13,37.3,3.11,621.89,843.71
2026-06-23T20:50:17.705,195.74,11.1,13097.67,83.5,13589.13,41.1,3.43,621.89,843.71
2026-06-23T20:50:17.946,195.98,10.6,13098.85,83.5,13589.13,37.3,3.11,621.89,843.71
2026-06-23T20:50:18.188,196.22,9.5,13096.83,83.4,13589.13,41.4,3.45,621.89,843.71
2026-06-23T20:50:18.432,196.46,13.6,13093.35,83.4,13589.13,61.3,5.11,619.25,843.71
2026-06-23T20:50:18.673,196.71,12.0,13102.43,83.5,13589.13,75.0,6.25,622.84,843.71
2026-06-23T20:50:18.913,196.94,5.3,13101.27,83.5,13589.13,0.0,0.0,622.84,843.71
2026-06-23T20:50:19.153,197.18,7.4,13100.85,83.5,13589.13,16.6,1.38,622.84,843.71
2026-06-23T20:50:19.399,197.43,12.0,13100.58,83.5,13589.13,37.2,3.1,622.84,843.71
2026-06-23T20:50:19.637,197.67,4.3,13100.39,83.5,13589.13,0.0,0.0,622.84,843.71
2026-06-23T20:50:19.878,197.91,10.2,13100.88,83.5,13589.13,54.0,4.5,622.85,843.71
2026-06-23T20:50:20.117,198.15,9.9,13100.33,83.5,13589.13,37.5,3.12,622.85,843.71
2026-06-23T20:50:20.356,198.39,8.5,13103.89,83.5,13589.13,37.6,3.13,622.85,843.71
2026-06-23T20:50:20.599,198.63,9.0,13104.14,83.5,13589.13,37.2,3.1,622.85,843.71
2026-06-23T20:50:20.839,198.87,8.8,13102.63,83.5,13589.13,37.4,3.12,622.85,843.71
2026-06-23T20:50:21.083,199.11,9.1,13101.11,83.5,13589.13,37.0,3.08,622.85,843.71
2026-06-23T20:50:21.327,199.36,9.0,13100.35,83.5,13589.13,41.2,3.43,622.86,843.71
2026-06-23T20:50:21.566,199.6,9.2,13100.05,83.5,13589.13,37.4,3.12,622.86,843.71
2026-06-23T20:50:21.810,199.84,8.7,13100.03,83.5,13589.13,37.0,3.08,622.86,843.71
2026-06-23T20:50:22.051,200.08,17.0,13098.18,83.5,13589.13,107.7,8.97,623.6,843.71
2026-06-23T20:50:22.289,200.32,10.2,13098.49,83.5,13589.13,33.4,2.78,623.61,843.71
2026-06-23T20:50:22.527,200.56,9.5,13098.99,83.5,13589.13,37.8,3.15,623.61,843.71
2026-06-23T20:50:22.765,200.8,10.0,13081.18,83.3,13589.13,46.3,3.86,623.61,843.71
2026-06-23T20:50:23.003,201.03,9.9,13084.77,83.4,13589.13,37.8,3.15,623.61,843.71
2026-06-23T20:50:23.241,201.27,9.2,13059.91,83.2,13589.13,33.7,2.81,623.61,843.71
2026-06-23T20:50:23.483,201.51,11.1,13133.49,83.7,13589.13,37.7,3.14,623.61,843.71
2026-06-23T20:50:23.719,201.75,9.3,13134.29,83.7,13589.13,37.5,3.12,623.61,843.71
2026-06-23T20:50:23.956,201.99,9.3,13133.43,83.7,13589.13,42.1,3.51,623.61,843.71
2026-06-23T20:50:24.196,202.23,12.6,13159.41,83.8,13589.13,67.0,5.58,621.32,843.71
2026-06-23T20:50:24.433,202.46,12.2,13174.3,83.9,13589.13,79.8,6.65,624.39,843.71
2026-06-23T20:50:24.669,202.7,7.5,13174.56,83.9,13589.13,33.8,2.82,624.39,843.71
2026-06-23T20:50:24.907,202.94,8.2,13174.91,83.9,13589.13,37.9,3.16,624.39,843.71
2026-06-23T20:50:25.145,203.18,14.2,13157.79,83.8,13589.13,37.8,3.15,624.39,843.71
2026-06-23T20:50:25.382,203.41,9.6,13157.82,83.8,13589.13,42.2,3.52,624.39,843.71
2026-06-23T20:50:25.620,203.65,9.2,13158.05,83.8,13589.13,37.7,3.14,624.39,843.71
2026-06-23T20:50:25.858,203.89,8.9,13158.48,83.8,13589.13,38.0,3.17,624.39,843.71
2026-06-23T20:50:26.097,204.13,13.1,13136.33,83.7,13589.13,33.5,2.79,624.39,843.71
2026-06-23T20:50:26.344,204.38,15.9,13129.25,83.7,13589.13,37.8,3.15,624.39,843.71
2026-06-23T20:50:26.583,204.61,27.0,13148.36,83.8,13589.13,108.8,9.07,624.88,843.71
2026-06-23T20:50:26.826,204.86,9.4,13147.85,83.8,13589.13,45.1,3.76,624.88,843.71
2026-06-23T20:50:27.062,205.09,9.4,13147.81,83.8,13589.13,33.9,2.82,624.88,843.71
2026-06-23T20:50:27.301,205.33,8.5,13147.79,83.8,13589.13,37.8,3.15,624.88,843.71
2026-06-23T20:50:27.542,205.57,9.4,13147.55,83.8,13589.13,33.4,2.78,624.88,843.71
2026-06-23T20:50:27.781,205.81,7.8,13146.87,83.8,13589.13,41.7,3.48,624.88,843.71
2026-06-23T20:50:28.019,206.05,10.0,13143.52,83.7,13589.13,37.8,3.15,624.88,843.71
2026-06-23T20:50:28.258,206.29,9.9,13143.01,83.7,13589.13,37.8,3.15,624.88,843.71
2026-06-23T20:50:28.496,206.53,9.2,13143.02,83.7,13589.13,37.7,3.14,624.88,843.71
2026-06-23T20:50:28.737,206.77,11.6,13144.74,83.8,13589.13,71.0,5.92,626.0,843.71
2026-06-23T20:50:28.976,207.01,12.8,13170.3,83.9,13589.13,75.1,6.26,625.34,843.71
2026-06-23T20:50:29.211,207.24,9.3,13169.08,83.9,13589.13,38.0,3.17,625.34,843.71
2026-06-23T20:50:29.449,207.48,12.5,13169.55,83.9,13589.13,38.0,3.17,625.34,843.71
2026-06-23T20:50:29.689,207.72,10.5,13172.32,83.9,13589.13,37.7,3.14,625.34,843.71
2026-06-23T20:50:29.924,207.96,13.7,13165.96,83.9,13589.13,37.8,3.15,625.34,843.71
2026-06-23T20:50:30.163,208.19,14.2,13166.46,83.9,13589.13,42.0,3.5,625.34,843.71
2026-06-23T20:50:30.403,208.43,10.6,13166.43,83.9,13589.13,37.8,3.15,625.34,843.71
2026-06-23T20:50:30.641,208.67,10.6,13166.4,83.9,13589.13,41.7,3.48,625.34,843.71
2026-06-23T20:50:30.878,208.91,10.7,13159.53,83.8,13589.13,33.7,2.81,625.34,843.71
2026-06-23T20:50:31.117,209.15,17.8,13176.5,84.0,13589.13,109.1,9.09,624.84,843.71
2026-06-23T20:50:31.354,209.39,11.1,13176.93,84.0,13589.13,37.9,3.16,624.84,843.71
2026-06-23T20:50:31.591,209.62,8.2,13176.93,84.0,13589.13,33.8,2.82,624.84,843.71
2026-06-23T20:50:31.827,209.86,7.2,13170.25,83.9,13589.13,38.1,3.18,624.84,843.71
2026-06-23T20:50:32.064,210.1,8.5,13169.82,83.9,13589.13,38.0,3.17,624.84,843.71
2026-06-23T20:50:32.301,210.33,7.8,13169.73,83.9,13589.13,42.2,3.52,624.84,843.71
2026-06-23T20:50:32.537,210.57,7.5,13169.71,83.9,13589.13,33.9,2.82,624.84,843.71
2026-06-23T20:50:32.774,210.81,7.5,13167.32,83.9,13589.13,38.1,3.18,624.84,843.71
2026-06-23T20:50:33.013,211.05,10.9,13179.97,84.0,13589.13,37.9,3.16,624.84,843.71
